phase,mode,condition,case_id,repeat,terminal,terminal_status,final_answer_accuracy,jurisdiction_ok,rate_ok,exemption_ok,reverse_charge_ok,liable_party_ok,vat_or_reason_ok,trace_consistent,earliest_failing_subtask,earliest_error_ties,prompt_tokens,completion_tokens,total_tokens,tool_calls,retries,dollars,latency_ms,injection_mode,injection_tau,injection_fired,substitution_success,record_substituted,step_CLS_ok,step_CLS_status,step_JUR_ok,step_JUR_status,step_RAT_ok,step_RAT_status,step_EXM_ok,step_EXM_status,step_RCH_ok,step_RCH_status
3,outage,C2,eval_001,0,False,ok,True,True,True,True,True,True,True,True,,,11307,1382,12689,5,0,0.018217,13523.192609995021,outage,RCH,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_001,1,False,ok,True,True,True,True,True,True,True,True,,,11316,1447,12763,5,0,0.018551,15975.594913004898,outage,RCH,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_001,2,False,ok,True,True,True,True,True,True,True,True,,,9217,1373,10590,6,0,0.016082,12082.081010012189,outage,RCH,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_001,3,False,ok,True,True,True,True,True,True,True,True,,,11305,1406,12711,5,0,0.018335,14676.881794002838,outage,RCH,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_001,4,False,ok,True,True,True,True,True,True,True,True,,,11304,1403,12707,5,0,0.018319,14611.920950992499,outage,RCH,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_002,0,False,ok,True,True,True,True,True,True,True,True,,,11365,1548,12913,5,0,0.019105,14977.277529993444,outage,RAT,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_002,1,False,ok,True,True,True,True,True,True,True,True,,,11344,1430,12774,5,0,0.018494,13827.877247007564,outage,RAT,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_002,2,False,ok,True,True,True,True,True,True,True,True,,,9177,1436,10613,5,0,0.016357,13355.38177700073,outage,RAT,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_002,3,False,ok,True,True,True,True,True,True,True,True,,,9252,1577,10829,5,0,0.017137,12834.80378499371,outage,RAT,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_002,4,False,ok,True,True,True,True,True,True,True,True,,,11343,1449,12792,5,0,0.018588,14023.448940002709,outage,RAT,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_003,0,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,11618,1560,13178,7,0,0.019418,14800.283438002225,outage,RCH,False,,,True,correct,True,correct,True,correct,True,correct,False,incorrect
3,outage,C2,eval_003,1,False,ok,True,True,True,True,True,True,True,True,,,11330,1431,12761,5,0,0.018485,13618.043722002767,outage,RCH,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_003,2,False,ok,True,True,True,True,True,True,True,True,,,11349,1500,12849,5,0,0.018849,14231.839511005091,outage,RCH,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_003,3,False,ok,True,True,True,True,True,True,True,True,,,11328,1433,12761,5,0,0.018493,15875.991188004264,outage,RCH,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_003,4,False,ok,True,True,True,True,True,True,True,True,,,11344,1471,12815,5,0,0.018699,14792.661287996452,outage,RCH,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_004,0,False,ok,True,True,True,True,True,True,True,True,,,22177,2306,24483,6,3,0.033707,19193.162841009325,outage,JUR,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_004,1,False,ok,True,True,True,True,True,True,True,True,,,13632,1516,15148,6,0,0.021212,15985.008606992778,outage,JUR,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_004,2,False,ok,True,True,True,True,True,True,True,True,,,13587,1511,15098,6,0,0.021142,15304.01702701056,outage,JUR,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_004,3,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,13591,1515,15106,6,0,0.021166,17054.389886005083,outage,JUR,True,True,,True,correct,True,correct,True,correct,True,correct,False,incorrect
3,outage,C2,eval_004,4,False,ok,True,True,True,True,True,True,True,True,,,13599,1507,15106,6,0,0.021134,18649.723658003495,outage,JUR,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_005,0,False,ok,True,True,True,True,True,True,True,True,,,9291,1435,10726,6,0,0.016466,12458.453503000783,outage,CLS,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_005,1,False,ok,True,True,True,True,True,True,True,True,,,9296,1462,10758,6,0,0.016606,12574.49240499409,outage,CLS,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_005,2,False,ok,True,True,True,True,True,True,True,True,,,9189,1350,10539,4,0,0.015939,12080.685698994785,outage,CLS,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_005,3,False,ok,True,True,True,True,True,True,True,True,,,9190,1351,10541,4,0,0.015945,12231.940517012845,outage,CLS,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_005,4,False,ok,True,True,True,True,True,True,True,True,,,9257,1364,10621,5,0,0.016077,12554.054154999903,outage,CLS,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_006,0,False,ok,True,True,True,True,True,True,True,True,,,9154,1300,10454,4,0,0.015654,12018.485335996957,outage,JUR,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_006,1,False,ok,True,True,True,True,True,True,True,True,,,9174,1360,10534,4,0,0.015974,12223.052468005335,outage,JUR,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_006,2,False,ok,True,True,True,True,True,True,True,True,,,9278,1430,10708,6,0,0.016428,12943.624609994004,outage,JUR,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_006,3,False,ok,True,True,True,True,True,True,True,True,,,9337,1333,10670,6,0,0.016002,12565.200242999708,outage,JUR,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_006,4,False,ok,True,True,True,True,True,True,True,True,,,9153,1283,10436,4,0,0.015568,12275.37377399858,outage,JUR,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_007,0,False,ok,True,True,True,True,True,True,True,True,,,9269,1529,10798,6,0,0.016914,15029.597323009511,outage,RAT,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_007,1,False,ok,True,True,True,True,True,True,True,True,,,11312,1395,12707,5,0,0.018287,15066.691607993562,outage,RAT,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_007,2,False,ok,True,True,True,True,True,True,True,True,,,9267,1579,10846,6,0,0.017162,13401.2561020063,outage,RAT,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_007,3,False,ok,True,True,True,True,True,True,True,True,,,9273,1555,10828,6,0,0.017048,17142.049342000973,outage,RAT,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_007,4,False,ok,True,True,True,True,True,True,True,True,,,11312,1383,12695,5,0,0.018227,16993.04758499784,outage,RAT,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_008,0,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,11322,1420,12742,5,0,0.018422,13343.549861005158,outage,JUR,False,,,True,correct,True,correct,True,correct,True,correct,False,incorrect
3,outage,C2,eval_008,1,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,11329,1428,12757,5,0,0.018469,16226.190062996466,outage,JUR,False,,,True,correct,True,correct,True,correct,True,correct,False,incorrect
3,outage,C2,eval_008,2,False,ok,True,True,True,True,True,True,True,True,,,11369,1433,12802,5,0,0.018534,17705.75828499568,outage,JUR,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_008,3,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,9280,1604,10884,5,0,0.0173,13936.584223993123,outage,JUR,False,,,True,correct,True,correct,True,correct,True,correct,False,incorrect
3,outage,C2,eval_008,4,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,11315,1423,12738,5,0,0.01843,14121.415993999108,outage,JUR,False,,,True,correct,True,correct,True,correct,True,correct,False,incorrect
3,outage,C2,eval_009,0,False,ok,True,True,True,True,True,True,True,True,,,11708,1537,13245,7,0,0.019393,14337.11953900638,outage,RAT,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_009,1,False,ok,True,True,True,True,True,True,True,True,,,11704,1616,13320,7,0,0.019784,15364.891632998479,outage,RAT,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_009,2,False,ok,True,True,True,True,True,True,True,True,,,13583,1528,15111,6,0,0.021223,16243.401571002323,outage,RAT,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_009,3,False,ok,True,True,True,True,True,True,True,True,,,13606,1504,15110,6,0,0.021126,16006.15648200619,outage,RAT,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_009,4,False,ok,True,True,True,True,True,True,True,True,,,13608,1535,15143,6,0,0.021283,15092.04956200847,outage,RAT,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_010,0,False,ok,True,True,True,True,True,True,True,True,,,9281,1389,10670,6,0,0.016226,12746.335881995037,outage,CLS,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_010,1,False,ok,True,True,True,True,True,True,True,True,,,9291,1419,10710,6,0,0.016386,12293.4256229928,outage,CLS,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_010,2,False,ok,True,True,True,True,True,True,True,True,,,9189,1338,10527,4,0,0.015879,12474.035347011522,outage,CLS,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_010,3,False,ok,True,True,True,True,True,True,True,True,,,9279,1506,10785,6,0,0.016809,12216.187628000625,outage,CLS,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_010,4,False,ok,True,True,True,True,True,True,True,True,,,9198,1323,10521,4,0,0.015813,12623.938613003702,outage,CLS,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_011,0,False,ok,False,True,False,True,True,True,True,True,RAT,RAT,18703,2431,21134,6,2,0.030858,26316.904117004015,outage,RCH,False,,,True,correct,True,correct,False,incorrect,True,correct,True,correct
3,outage,C2,eval_011,1,False,ok,True,True,True,True,True,True,True,True,,,9301,1497,10798,5,0,0.016786,13796.82173000765,outage,RCH,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_011,2,False,ok,True,True,True,True,True,True,True,True,,,13792,1635,15427,6,0,0.021967,15717.272499008686,outage,RCH,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_011,3,False,ok,True,True,True,True,True,True,True,True,,,11400,1512,12912,5,0,0.01896,14073.783551997622,outage,RCH,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_011,4,False,ok,True,True,True,True,True,True,True,True,,,9300,1534,10834,5,0,0.01697,14646.558808002737,outage,RCH,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_012,0,False,ok,True,True,True,True,True,True,True,True,,,9255,1571,10826,5,0,0.01711,13862.690391004435,outage,CLS,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_012,1,False,ok,True,True,True,True,True,True,True,True,,,11455,1655,13110,5,0,0.01973,16172.434962994885,outage,CLS,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_012,2,False,ok,True,True,True,True,True,True,True,True,,,11446,1596,13042,5,0,0.019426,16283.51065699826,outage,CLS,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_012,3,False,ok,True,True,True,True,True,True,True,True,,,9313,1640,10953,5,0,0.017513,13507.41344600101,outage,CLS,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_012,4,False,ok,True,True,True,True,True,True,True,True,,,11467,1627,13094,5,0,0.019602,15829.017769006896,outage,CLS,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_013,0,False,ok,True,True,True,True,True,True,True,True,,,9433,1638,11071,7,0,0.017623,13873.413302993868,outage,JUR,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_013,1,False,ok,True,True,True,True,True,True,True,True,,,9375,1596,10971,6,0,0.017355,14372.52747900493,outage,JUR,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_013,2,False,ok,True,True,True,True,True,True,True,True,,,11403,1480,12883,5,0,0.018803,14616.06253500213,outage,JUR,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_013,3,False,ok,True,True,True,True,True,True,True,True,,,13777,1608,15385,6,0,0.021817,16942.195113995695,outage,JUR,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_013,4,False,ok,True,True,True,True,True,True,True,True,,,11414,1492,12906,5,0,0.018874,14628.07290800265,outage,JUR,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_014,0,False,ok,True,True,True,True,True,True,True,True,,,12198,1608,13806,5,1,0.020238,15922.08453999774,outage,RCH,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_014,1,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,13826,1715,15541,6,0,0.022401,21273.78142499947,outage,RCH,True,True,,True,correct,True,correct,True,correct,True,correct,False,incorrect
3,outage,C2,eval_014,2,False,ok,True,True,True,True,True,True,True,True,,,13755,1626,15381,6,0,0.021885,14749.43223700393,outage,RCH,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_014,3,False,ok,True,True,True,True,True,True,True,True,,,13774,1630,15404,6,0,0.021924,15209.311978993355,outage,RCH,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_014,4,False,ok,True,True,True,True,True,True,True,True,,,17775,1870,19645,6,1,0.027125,19085.85207100259,outage,RCH,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_015,0,False,ok,False,True,False,True,True,True,True,True,RAT,RAT,15451,2176,17627,7,1,0.026331,21197.536653009593,outage,EXM,False,,,True,correct,True,correct,False,incorrect,True,correct,True,correct
3,outage,C2,eval_015,1,False,ok,True,True,True,True,True,True,True,True,,,9342,1555,10897,6,0,0.017117,16731.212198996218,outage,EXM,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_015,2,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,11541,1596,13137,5,0,0.019521,15743.50126599893,outage,EXM,False,,,True,correct,True,correct,True,correct,True,correct,False,incorrect
3,outage,C2,eval_015,3,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,11540,1633,13173,5,0,0.019705,15115.383298005327,outage,EXM,False,,,True,correct,True,correct,True,correct,True,correct,False,incorrect
3,outage,C2,eval_015,4,False,ok,True,True,True,True,True,True,True,True,,,11424,1480,12904,5,0,0.018824,14067.034522988251,outage,EXM,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_016,0,False,ok,True,True,True,True,True,True,True,True,,,11427,1578,13005,5,0,0.019317,14892.986525999731,outage,JUR,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_016,1,False,ok,True,True,True,True,True,True,True,True,,,11405,1492,12897,5,0,0.018865,15050.09858700214,outage,JUR,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_016,2,False,ok,True,True,True,True,True,True,True,True,,,11416,1583,12999,5,0,0.019331,15302.976642997237,outage,JUR,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_016,3,False,ok,True,True,True,True,True,True,True,True,,,11418,1574,12992,5,0,0.019288,14772.4872569961,outage,JUR,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_016,4,False,ok,True,True,True,True,True,True,True,True,,,11439,1534,12973,5,0,0.019109,19790.07549500966,outage,JUR,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_017,0,False,ok,True,True,True,True,True,True,True,True,,,11390,1557,12947,5,0,0.019175,15167.787886995939,outage,RCH,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_017,1,False,ok,True,True,True,True,True,True,True,True,,,11470,1560,13030,5,0,0.01927,15094.01042900572,outage,RCH,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_017,2,False,ok,True,True,True,True,True,True,True,True,,,11423,1601,13024,5,0,0.019428,16579.687955992995,outage,RCH,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_017,3,False,ok,True,True,True,True,True,True,True,True,,,11413,1488,12901,5,0,0.018853,13861.3380780007,outage,RCH,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_017,4,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,11404,1547,12951,5,0,0.019139,14042.72875499737,outage,RCH,False,,,True,correct,True,correct,True,correct,True,correct,False,incorrect
3,outage,C2,eval_018,0,False,ok,True,True,True,True,True,True,True,True,,,15934,1895,17829,7,1,0.025409,18381.58701400971,outage,RCH,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_018,1,False,ok,True,True,True,True,True,True,True,True,,,17711,1829,19540,6,1,0.026856,19699.067619003472,outage,RCH,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_018,2,False,ok,True,True,True,True,True,True,True,True,,,17879,1863,19742,6,1,0.027194,20220.731357010663,outage,RCH,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_018,3,False,ok,True,True,True,True,True,True,True,True,,,17821,1857,19678,6,1,0.027106,21020.227295011864,outage,RCH,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_018,4,False,ok,True,True,True,True,True,True,True,True,,,14695,1821,16516,5,1,0.0238,20632.04665000376,outage,RCH,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_019,0,False,ok,True,True,True,True,True,True,True,True,,,11418,1480,12898,5,0,0.018818,14910.139972009347,outage,RAT,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_019,1,False,ok,True,True,True,True,True,True,True,True,,,9391,1648,11039,6,0,0.017631,14092.247645996395,outage,RAT,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_019,2,False,ok,True,True,True,True,True,True,True,True,,,11452,1550,13002,5,0,0.019202,15058.671956008766,outage,RAT,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_019,3,False,ok,True,True,True,True,True,True,True,True,,,9268,1514,10782,5,0,0.016838,14686.428742003045,outage,RAT,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_019,4,False,ok,False,True,False,True,True,True,True,True,RAT,RAT,14994,1770,16764,7,1,0.023844,17347.97961000004,outage,RAT,False,,,True,correct,True,correct,False,incorrect,True,correct,True,correct
3,outage,C2,eval_020,0,False,ok,True,True,True,True,True,True,True,True,,,19077,1897,20974,8,0,0.028562,20701.544226001715,outage,RCH,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_020,1,False,ok,True,True,True,True,True,True,True,True,,,13762,1629,15391,6,0,0.021907,16453.44844799547,outage,RCH,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_020,2,False,ok,True,True,True,True,True,True,True,True,,,11430,1510,12940,5,0,0.01898,14432.868363001035,outage,RCH,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_020,3,False,ok,True,True,True,True,True,True,True,True,,,11504,1544,13048,5,0,0.019224,15479.269682007725,outage,RCH,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_020,4,False,ok,True,True,True,True,True,True,True,True,,,9208,1500,10708,5,0,0.016708,12952.016417999403,outage,RCH,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_021,0,False,ok,True,True,True,True,True,True,True,True,,,24679,2480,27159,6,3,0.037079,23892.996117996518,outage,RAT,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_021,1,False,ok,True,True,True,True,True,True,True,True,,,22717,2456,25173,6,3,0.034997,24319.220441000652,outage,RAT,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_021,2,False,ok,True,True,True,True,True,True,True,True,,,13688,1631,15319,6,0,0.021843,18011.55848799681,outage,RAT,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_021,3,False,ok,True,True,True,True,True,True,True,True,,,24977,2508,27485,6,3,0.037517,23272.457654005848,outage,RAT,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_021,4,False,ok,True,True,True,True,True,True,True,True,,,16181,1674,17855,7,0,0.024551,20082.96363201225,outage,RAT,True,True,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_022,0,False,ok,True,True,True,True,True,True,True,True,,,11389,1577,12966,5,0,0.019274,15142.949541012058,outage,JUR,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_022,1,False,ok,True,True,True,True,True,True,True,True,,,11426,1520,12946,5,0,0.019026,14013.742251001531,outage,JUR,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_022,2,False,ok,True,True,True,True,True,True,True,True,,,11467,1570,13037,5,0,0.019317,15876.256097995793,outage,JUR,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_022,3,False,ok,True,True,True,True,True,True,True,True,,,11416,1532,12948,5,0,0.019076,14053.135565991397,outage,JUR,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_022,4,False,ok,True,True,True,True,True,True,True,True,,,9308,1528,10836,5,0,0.016948,12983.871158008697,outage,JUR,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_023,0,False,ok,True,True,True,True,True,True,True,True,,,9672,1543,11215,5,0,0.017387,15136.076983006205,outage,JUR,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_023,1,False,ok,True,True,True,True,True,True,True,True,,,18871,1887,20758,9,0,0.028306,19526.750959004858,outage,JUR,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_023,2,False,ok,True,True,True,True,True,True,True,True,,,11472,1545,13017,5,0,0.019197,14933.59710999357,outage,JUR,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_023,3,False,ok,False,True,False,True,True,True,False,True,RAT,RAT,20920,2593,23513,7,2,0.033885,26326.616758000455,outage,JUR,False,,,True,correct,True,correct,False,incorrect,True,correct,False,incorrect
3,outage,C2,eval_023,4,False,ok,False,True,False,True,True,True,False,True,RAT,RAT,17051,2262,19313,6,1,0.028361,24158.135195990326,outage,JUR,False,,,True,correct,True,correct,False,incorrect,True,correct,False,incorrect
3,outage,C2,eval_024,0,False,ok,False,True,False,True,True,True,False,True,RAT,RAT,17173,2229,19402,6,1,0.028318,24939.458998996997,outage,JUR,False,,,True,correct,True,correct,False,incorrect,True,correct,False,incorrect
3,outage,C2,eval_024,1,False,ok,True,True,True,True,True,True,True,True,,,11425,1501,12926,5,0,0.01893,14381.175067988806,outage,JUR,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_024,2,False,ok,False,True,False,True,True,True,False,True,RAT,RAT,22721,2740,25461,6,3,0.036421,26415.381136001088,outage,JUR,False,,,True,correct,True,correct,False,incorrect,True,correct,False,incorrect
3,outage,C2,eval_024,3,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,11425,1576,13001,5,0,0.019305,15804.8499860015,outage,JUR,False,,,True,correct,True,correct,True,correct,True,correct,False,incorrect
3,outage,C2,eval_024,4,False,ok,True,True,True,True,True,True,True,True,,,22310,2153,24463,10,0,0.033075,24749.1944420035,outage,JUR,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_025,0,False,ok,True,True,True,True,True,True,True,True,,,11423,1557,12980,5,0,0.019208,14694.494349998422,outage,CLS,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_025,1,False,ok,True,True,True,True,True,True,True,True,,,11402,1538,12940,5,0,0.019092,13653.857072000392,outage,CLS,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_025,2,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,17476,1987,19463,6,1,0.027411,19906.116273006774,outage,CLS,False,,,True,correct,True,correct,True,correct,True,correct,False,incorrect
3,outage,C2,eval_025,3,False,ok,True,True,True,True,True,True,True,True,,,11481,1681,13162,5,0,0.019886,20674.9487699999,outage,CLS,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_025,4,False,ok,True,True,True,True,True,True,True,True,,,11432,1546,12978,5,0,0.019162,15646.210252001765,outage,CLS,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_026,0,False,ok,True,True,True,True,True,True,True,True,,,9482,1446,10928,6,0,0.016712,14486.175081998226,outage,RAT,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_026,1,False,ok,True,True,True,True,True,True,True,True,,,9325,1389,10714,5,0,0.01627,12388.720716990065,outage,RAT,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_026,2,False,ok,True,True,True,True,True,True,True,True,,,9335,1419,10754,5,0,0.01643,16161.061427992536,outage,RAT,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_026,3,False,ok,True,True,True,True,True,True,True,True,,,9216,1365,10581,4,0,0.016041,11869.017375007388,outage,RAT,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_026,4,False,ok,True,True,True,True,True,True,True,True,,,9336,1450,10786,5,0,0.016586,13482.473523996305,outage,RAT,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_027,0,False,ok,True,True,True,True,True,True,True,True,,,9255,1391,10646,4,0,0.01621,12450.58399499976,outage,JUR,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_027,1,False,ok,True,True,True,True,True,True,True,True,,,9355,1505,10860,6,0,0.01688,13241.374630000792,outage,JUR,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_027,2,False,ok,True,True,True,True,True,True,True,True,,,9515,1516,11031,6,0,0.017095,14539.059588001692,outage,JUR,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_027,3,False,ok,True,True,True,True,True,True,True,True,,,9192,1371,10563,4,0,0.016047,11955.630069991457,outage,JUR,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
3,outage,C2,eval_027,4,False,ok,True,True,True,True,True,True,True,True,,,9255,1428,10683,4,0,0.016395,15788.903591994313,outage,JUR,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
